3625421534,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3625921478,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3626416053,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3626921382,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3627424404,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3627921636,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3628420787,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3628921514,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3629420433,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3629921349,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3630421807,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3630921351,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3631418210,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3631921592,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3632419293,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3632920520,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3633420921,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3633921707,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3634419363,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3634921046,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3635420505,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3635921652,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3636422670,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3636920677,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3637920883,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3638419497,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3638920991,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3639420044,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3639921207,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3640420937,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3640921068,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3641420694,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3641920736,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3642420544,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3642920927,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3643420827,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3643921053,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3644420814,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3644920833,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3645420180,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3645920932,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3646420741,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3646920183,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3647418494,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3647920793,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3648419690,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3648920969,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3649419802,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3649920698,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3650420557,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3650920599,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3651420984,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3651920683,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3652418515,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3652920645,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3653420491,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3653920453,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3654418562,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3654920848,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3655420536,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3655926671,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3656420750,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3656920747,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3657420524,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3657920716,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3658420239,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3658920243,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3659420392,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3659920320,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3660420984,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3660920253,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3661418669,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3661920542,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3662420011,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3662920377,0.598313859,0.964930275,0,0.992634748,0,0,0.121145605
3663419999,0.618017458,0.969747035,0,0.992746304,0,0,0.120228013
3663919969,0.718605426,0.994494817,0,0.992893732,0,0,0.119004357
3664430165,0.829763134,1.021126082,0,0.993184055,0,0,0.116556565
3664930568,0.922135296,1.042933278,0,0.994799184,0,0,0.101855696
3665329937,0.939493187,1.040932693,0,0.99865963,0,0,0.051758504
3665930474,1.008103926,1.039671533,0,0.998801124,0,0,-0.048952175
3666429264,1.111018922,1.027911899,0,0.99808403,0,0,-0.061873003
3666931421,1.210846714,1.026012247,0,0.998501651,0,0,-0.0547216
3667427938,1.320169126,1.014129613,0,0.99850165,0,0,-0.054721608
3667930340,1.42324261,0.999091151,0,0.998645662,0,0,-0.052027316
3668328415,1.509420288,0.990342957,0,0.998724628,0,0,-0.050488777
3668929756,1.539172032,0.983218073,0,0.992028144,0,0,-0.126016513
3669428816,1.569391228,0.973123918,0,0.979264633,0,0,-0.202585237
3669929976,1.599002469,0.957698854,0,0.959739538,0,0,-0.280891472
3670427596,1.625321609,0.930464008,0,0.925705434,0,0,-0.378245224
3670929929,1.647484442,0.905322951,0,0.892050498,0,0,-0.451935736
3671430580,1.68890004,0.837694227,0,0.863459351,0,0,-0.504418427
3671929957,1.74199087,0.742560665,0,0.86127541,0,0,-0.508138434
3672429811,1.791952576,0.650100056,0,0.854442158,0,0,-0.519546531
3672929451,1.805325541,0.619920842,0,0.813902104,0,0,-0.581002036
3673430510,1.813550054,0.589271404,0,0.766976914,0,0,-0.641674694
3673929525,1.816549523,0.558459206,0,0.709485893,0,0,-0.704719638
3674430587,1.847064455,0.486472049,0,0.677654777,0,0,-0.735380176
3674929314,1.84301573,0.454218566,0,0.624605914,0,0,-0.780940108
3675430095,1.837476048,0.439291965,0,0.543406769,0,0,-0.839469525
3675930017,1.834976355,0.399004613,0,-0.471695561,0,0,0.881761474
3676429868,1.787156117,0.33963597,0,-0.413694648,0,0,0.910415696
3676928744,1.714945059,0.258060374,0,-0.409201489,0,0,0.912444048
3677429755,1.652957114,0.173295187,0,-0.410677932,0,0,0.911780476
3677929916,1.579970222,0.090872131,0,-0.410958775,0,0,0.911653929
3678428592,1.51027198,0.008964689,0,-0.411196059,0,0,0.911546928
3678929702,1.437653223,-0.073272921,0,-0.410633966,0,0,0.911800277
3679430137,1.371153206,-0.154787467,0,-0.413918347,0,0,0.910314013
3679930016,1.298248695,-0.238302097,0,-0.413076072,0,0,0.910696524
